39|290
40|290
43|290
1|282
5|282
12|282
16|282
20|282
25|282
28|282
1|291
4|291
5|291
6|291
10|291
16|291
21|291
2|282
8|282
9|282
11|282
12|282
14|282
18|282
20|282
26|282
32|282
36|282
1|291
7|282
20|282
22|282
25|282
29|282
8|282
9|282
11|282
7|282
11|282
13|282
15|282
24|282
4|282
8|282
12|282
13|282
15|282
20|282
24|282
33|282
42|282
4|291
6|291
7|291
8|291
15|291
19|291
21|291
24|291
27|291
35|291
37|291
45|291
47|291
1|291
6|291
9|291
12|291
15|291
6|282
12|282
17|282
26|282
27|282
28|282
29|282
30|282
32|282
33|282
39|282
40|282
46|282
53|282
55|282
56|282
60|282
3|282
4|282
8|282
10|282
11|282
12|282
13|282
17|282
18|282
22|282
26|282
27|282
29|282
30|282
32|282
34|282
37|282
44|282
45|282
12|291
15|291
27|291
28|291
44|291
46|291
11|282
12|282
18|282
20|282
4|282
14|282
18|282
25|282
26|282
37|282
39|282
43|282
47|282
18|291
6|282
9|282
18|282
20|282
23|282
26|282
28|282
38|282
47|282
8|291
10|291
12|291
18|291
19|291
2|291
4|291
5|291
26|291
1|290
2|290
23|290
24|290
28|290
4|291
8|291
12|291
14|291
17|291
26|291
31|291
35|291
36|291
38|291
41|291
42|291
45|291
49|291
50|291
51|291
52|291
53|291
59|291
4|282
5|282
12|282
14|282
19|282
28|282
31|282
32|282
34|282
36|282
40|282
42|282
45|282
46|282
50|282
6|282
18|282
22|282
23|282
4|291
11|291
14|291
17|291
17|291
13|282
14|282
15|282
26|282
14|282
15|282
17|282
20|282
26|282
5|290
6|282
9|282
10|282
15|282
17|282
21|282
23|282
2|291
3|291
4|291
10|291
14|291
16|291
18|291
23|291
26|291
31|291
36|291
7|282
14|282
15|282
16|282
21|282
26|282
27|282
29|282
39|282
40|282
1|291
5|291
13|291
18|291
24|291
35|291
39|291
40|291
2|282
8|282
9|282
10|282
13|282
16|282
17|282
20|282
21|282
22|282
25|282
31|282
38|282
2|282
15|282
18|282
1|282
3|282
7|282
16|282
19|282
21|282
22|282
32|282
42|282
2|282
4|282
9|282
12|282
18|282
23|282
26|282
27|282
29|282
30|282
32|282
38|282
42|282
46|282
50|282
54|282
4|291
22|291
28|291
31|291
4|282
7|282
8|282
9|282
13|282
17|282
21|282
25|282
32|282
33|282
3|291
4|291
10|291
20|291
3|291
7|291
8|291
9|291
11|291
23|291
24|291
26|291
29|291
2|291
3|291
21|291
31|291
3|282
1|291
2|291
3|291
5|291
6|291
9|291
12|291
17|291
19|291
21|291
27|291
29|291
30|291
31|291
32|291
33|291
38|291
46|291
50|291
4|282
1|282
5|282
8|282
13|282
25|282
26|282
30|282
35|282
46|282
47|282
8|290
9|290
10|290
11|290
12|290
14|290
15|290
22|290
28|290
30|290
32|290
2|282
7|282
10|282
14|282
16|282
23|282
25|282
10|291
20|291
2|291
3|291
3|282
12|282
16|282
17|282
18|282
24|282
2|291
5|291
6|291
7|291
9|291
12|291
17|291
19|291
25|291
2|291
4|291
6|282
8|282
18|282
1|290
7|290
9|290
11|290
21|290
11|282
12|282
23|282
1|282
5|282
7|282
1|282
2|282
7|282
8|282
12|282
14|282
17|282
21|282
2|282
3|282
6|282
10|282
12|282
15|282
16|282
18|282
28|282
30|282
8|291
23|291
26|291
1|282
13|282
22|282
27|282
28|282
32|282
2|291
7|291
8|291
9|291
17|291
4|282
5|282
7|282
8|282
12|282
14|282
22|282
25|282
34|282
36|282
37|282
1|291
2|291
8|291
15|291
17|291
6|282
12|282
13|282
2|291
5|291
13|291
16|291
17|291
18|291
24|291
1|290
7|290
8|290
9|290
15|290
19|290
2|291
4|291
11|291
14|291
16|291
26|291
28|291
29|291
1|282
3|282
1|282
2|282
9|282
11|282
12|282
18|282
22|282
28|282
29|282
1|290
16|291
17|291
5|282
7|282
9|282
11|282
12|282
13|282
16|282
18|282
21|282
28|282
8|291
2|291
5|282
19|282
26|282
16|282
1|282
2|282
10|282
11|282
12|282
14|282
15|282
17|282
21|282
22|282
23|282
24|282
1|282
6|282
9|282
12|282
21|282
23|282
38|282
15|291
30|291
35|291
3|282
4|282
5|282
6|282
9|282
10|282
11|282
17|282
18|282
19|282
20|282
24|282
25|282
27|282
33|282
34|282
36|282
37|282
5|282
9|282
5|291
6|291
7|291
8|291
15|291
29|291
31|291
37|291
18|282
31|282
33|282
44|282
46|282
51|282
4|291
9|291
14|291
1|282
9|282
10|282
17|282
22|282
25|282
27|282
28|282
29|282
32|282
33|282
34|282
40|282
43|282
46|282
47|282
22|291
6|282
9|282
10|282
18|282
38|282
40|282
8|291
9|291
11|291
15|291
16|291
17|291
27|291
10|291
18|291
5|291
8|291
20|291
23|291
27|291
32|291
35|291
46|291
48|291
1|282
6|282
16|282
18|282
26|282
27|282
34|282
36|282
39|282
42|282
46|282
49|282
